Freq.	Vn001)/IL1)
4.99231175940684e+07	5.85233173087291e+01 8.38025594956170e+01
5.00380871637295e+07	5.85521624830257e+01 8.37819042537328e+01
5.01533215005484e+07	5.85810570557006e+01 8.37611438126280e+01
5.02688212142659e+07	5.86100013484650e+01 8.37402773402254e+01
5.03845869160270e+07	5.86389956856291e+01 8.37193039954302e+01
5.05006192183842e+07	5.86680403941277e+01 8.36982229280082e+01
5.06169187353009e+07	5.86971358035481e+01 8.36770332784622e+01
5.07334860821539e+07	5.87262822461565e+01 8.36557341779060e+01
5.08503218757376e+07	5.87554800569255e+01 8.36343247479365e+01
5.09674267342668e+07	5.87847295735626e+01 8.36128041005036e+01
5.10848012773797e+07	5.88140311365375e+01 8.35911713377785e+01
5.12024461261418e+07	5.88433850891114e+01 8.35694255520192e+01
5.13203619030488e+07	5.88727917773655e+01 8.35475658254340e+01
5.14385492320298e+07	5.89022515502303e+01 8.35255912300430e+01
5.15570087384511e+07	5.89317647595153e+01 8.35035008275372e+01
5.16757410491187e+07	5.89613317599391e+01 8.34812936691348e+01
5.17947467922826e+07	5.89909529091596e+01 8.34589687954361e+01
5.19140265976393e+07	5.90206285678051e+01 8.34365252362750e+01
5.20335810963355e+07	5.90503590995051e+01 8.34139620105684e+01
5.21534109209714e+07	5.90801448709223e+01 8.33912781261636e+01
5.22735167056041e+07	5.91099862517842e+01 8.33684725796822e+01
5.23938990857509e+07	5.91398836149157e+01 8.33455443563620e+01
5.25145586983925e+07	5.91698373362722e+01 8.33224924298963e+01
5.26354961819766e+07	5.91998477949721e+01 8.32993157622698e+01
5.27567121764213e+07	5.92299153733314e+01 8.32760133035929e+01
5.28782073231183e+07	5.92600404568971e+01 8.32525839919319e+01
5.29999822649364e+07	5.92902234344820e+01 8.32290267531369e+01
5.31220376462248e+07	5.93204646981999e+01 8.32053405006674e+01
5.32443741128167e+07	5.93507646435009e+01 8.31815241354135e+01
5.33669923120327e+07	5.93811236692073e+01 8.31575765455153e+01
5.34898928926838e+07	5.94115421775501e+01 8.31334966061787e+01
5.36130765050755e+07	5.94420205742058e+01 8.31092831794877e+01
5.37365438010109e+07	5.94725592683339e+01 8.30849351142142e+01
5.38602954337938e+07	5.95031586726148e+01 8.30604512456237e+01
5.39843320582330e+07	5.95338192032880e+01 8.30358303952784e+01
5.41086543306449e+07	5.95645412801910e+01 8.30110713708361e+01
5.42332629088576e+07	5.95953253267989e+01 8.29861729658463e+01
5.43581584522139e+07	5.96261717702641e+01 8.29611339595420e+01
5.44833416215753e+07	5.96570810414571e+01 8.29359531166287e+01
5.46088130793249e+07	5.96880535750069e+01 8.29106291870688e+01
5.47345734893716e+07	5.97190898093432e+01 8.28851609058627e+01
5.48606235171529e+07	5.97501901867382e+01 8.28595469928259e+01
5.49869638296390e+07	5.97813551533493e+01 8.28337861523624e+01
5.51135950953358e+07	5.98125851592623e+01 8.28078770732334e+01
5.52405179842890e+07	5.98438806585354e+01 8.27818184283224e+01
5.53677331680874e+07	5.98752421092436e+01 8.27556088743961e+01
5.54952413198661e+07	5.99066699735236e+01 8.27292470518608e+01
5.56230431143106e+07	5.99381647176196e+01 8.27027315845143e+01
5.57511392276603e+07	5.99697268119296e+01 8.26760610792936e+01
5.58795303377116e+07	6.00013567310522e+01 8.26492341260178e+01
5.60082171238221e+07	6.00330549538342e+01 8.26222492971268e+01
5.61372002669137e+07	6.00648219634189e+01 8.25951051474141e+01
5.62664804494766e+07	6.00966582472947e+01 8.25678002137562e+01
5.63960583555727e+07	6.01285642973450e+01 8.25403330148358e+01
5.65259346708391e+07	6.01605406098983e+01 8.25127020508608e+01
5.66561100824919e+07	6.01925876857790e+01 8.24849058032774e+01
5.67865852793301e+07	6.02247060303591e+01 8.24569427344782e+01
5.69173609517386e+07	6.02568961536107e+01 8.24288112875052e+01
5.70484377916924e+07	6.02891585701588e+01 8.24005098857465e+01
5.71798164927600e+07	6.03214937993356e+01 8.23720369326284e+01
5.73114977501072e+07	6.03539023652344e+01 8.23433908113003e+01
5.74434822605006e+07	6.03863847967655e+01 8.23145698843152e+01
5.75757707223117e+07	6.04189416277121e+01 8.22855724933034e+01
5.77083638355198e+07	6.04515733967873e+01 8.22563969586396e+01
5.78412623017168e+07	6.04842806476915e+01 8.22270415791049e+01
5.79744668241098e+07	6.05170639291715e+01 8.21975046315411e+01
5.81079781075256e+07	6.05499237950793e+01 8.21677843704995e+01
5.82417968584143e+07	6.05828608044326e+01 8.21378790278819e+01
5.83759237848525e+07	6.06158755214758e+01 8.21077868125760e+01
5.85103595965478e+07	6.06489685157419e+01 8.20775059100824e+01
5.86451050048421e+07	6.06821403621152e+01 8.20470344821354e+01
5.87801607227154e+07	6.07153916408953e+01 8.20163706663162e+01
5.89155274647898e+07	6.07487229378614e+01 8.19855125756586e+01
5.90512059473330e+07	6.07821348443379e+01 8.19544582982463e+01
5.91871968882623e+07	6.08156279572613e+01 8.19232058968039e+01
5.93235010071482e+07	6.08492028792469e+01 8.18917534082785e+01
5.94601190252184e+07	6.08828602186579e+01 8.18600988434135e+01
5.95970516653615e+07	6.09166005896745e+01 8.18282401863140e+01
5.97342996521310e+07	6.09504246123641e+01 8.17961753940042e+01
5.98718637117488e+07	6.09843329127535e+01 8.17639023959747e+01
6.00097445721094e+07	6.10183261229003e+01 8.17314190937222e+01
6.01479429627835e+07	6.10524048809674e+01 8.16987233602790e+01
6.02864596150219e+07	6.10865698312970e+01 8.16658130397335e+01
6.04252952617597e+07	6.11208216244865e+01 8.16326859467415e+01
6.05644506376194e+07	6.11551609174654e+01 8.15993398660264e+01
6.07039264789159e+07	6.11895883735731e+01 8.15657725518707e+01
6.08437235236592e+07	6.12241046626379e+01 8.15319817275963e+01
6.09838425115593e+07	6.12587104610575e+01 8.14979650850347e+01
6.11242841840296e+07	6.12934064518801e+01 8.14637202839860e+01
6.12650492841907e+07	6.13281933248873e+01 8.14292449516673e+01
6.14061385568749e+07	6.13630717766779e+01 8.13945366821489e+01
6.15475527486296e+07	6.13980425107528e+01 8.13595930357805e+01
6.16892926077215e+07	6.14331062376015e+01 8.13244115386035e+01
6.18313588841404e+07	6.14682636747897e+01 8.12889896817528e+01
6.19737523296034e+07	6.15035155470486e+01 8.12533249208452e+01
6.21164736975588e+07	6.15388625863643e+01 8.12174146753558e+01
6.22595237431899e+07	6.15743055320705e+01 8.11812563279803e+01
6.24029032234193e+07	6.16098451309405e+01 8.11448472239848e+01
6.25466128969124e+07	6.16454821372823e+01 8.11081846705417e+01
6.26906535240823e+07	6.16812173130341e+01 8.10712659360516e+01
6.28350258670927e+07	6.17170514278615e+01 8.10340882494502e+01
6.29797306898630e+07	6.17529852592564e+01 8.09966487995015e+01
6.31247687580715e+07	6.17890195926369e+01 8.09589447340751e+01
6.32701408391601e+07	6.18251552214494e+01 8.09209731594082e+01
6.34158477023377e+07	6.18613929472715e+01 8.08827311393523e+01
6.35618901185851e+07	6.18977335799168e+01 8.08442156946028e+01
6.37082688606581e+07	6.19341779375416e+01 8.08054238019124e+01
6.38549847030926e+07	6.19707268467525e+01 8.07663523932877e+01
6.40020384222079e+07	6.20073811427166e+01 8.07269983551677e+01
6.41494307961111e+07	6.20441416692720e+01 8.06873585275846e+01
6.42971626047014e+07	6.20810092790417e+01 8.06474297033065e+01
6.44452346296740e+07	6.21179848335477e+01 8.06072086269611e+01
6.45936476545242e+07	6.21550692033275e+01 8.05666919941395e+01
6.47424024645517e+07	6.21922632680529e+01 8.05258764504811e+01
6.48914998468648e+07	6.22295679166494e+01 8.04847585907378e+01
6.50409405903841e+07	6.22669840474185e+01 8.04433349578168e+01
6.51907254858476e+07	6.23045125681613e+01 8.04016020418028e+01
6.53408553258137e+07	6.23421543963043e+01 8.03595562789578e+01
6.54913309046665e+07	6.23799104590269e+01 8.03171940506987e+01
6.56421530186192e+07	6.24177816933907e+01 8.02745116825512e+01
6.57933224657188e+07	6.24557690464717e+01 8.02315054430809e+01
6.59448400458501e+07	6.24938734754932e+01 8.01881715427993e+01
6.60967065607400e+07	6.25320959479616e+01 8.01445061330451e+01
6.62489228139616e+07	6.25704374418042e+01 8.01005053048398e+01
6.64014896109387e+07	6.26088989455091e+01 8.00561650877177e+01
6.65544077589499e+07	6.26474814582669e+01 8.00114814485273e+01
6.67076780671330e+07	6.26861859901150e+01 7.99664502902068e+01
6.68613013464889e+07	6.27250135620838e+01 7.99210674505299e+01
6.70152784098867e+07	6.27639652063459e+01 7.98753287008232e+01
6.71696100720668e+07	6.28030419663661e+01 7.98292297446527e+01
6.73242971496466e+07	6.28422448970556e+01 7.97827662164803e+01
6.74793404611235e+07	6.28815750649266e+01 7.97359336802882e+01
6.76347408268802e+07	6.29210335482514e+01 7.96887276281713e+01
6.77904990691887e+07	6.29606214372218e+01 7.96411434788951e+01
6.79466160122145e+07	6.30003398341128e+01 7.95931765764210e+01
6.81030924820211e+07	6.30401898534475e+01 7.95448221883945e+01
6.82599293065744e+07	6.30801726221652e+01 7.94960755045986e+01
6.84171273157471e+07	6.31202892797921e+01 7.94469316353693e+01
6.85746873413229e+07	6.31605409786139e+01 7.93973856099729e+01
6.87326102170012e+07	6.32009288838525e+01 7.93474323749445e+01
6.88908967784013e+07	6.32414541738435e+01 7.92970667923851e+01
6.90495478630669e+07	6.32821180402182e+01 7.92462836382181e+01
6.92085643104704e+07	6.33229216880872e+01 7.91950776004028e+01
6.93679469620176e+07	6.33638663362273e+01 7.91434432771036e+01
6.95276966610518e+07	6.34049532172711e+01 7.90913751748147e+01
6.96878142528587e+07	6.34461835778996e+01 7.90388677064380e+01
6.98483005846705e+07	6.34875586790377e+01 7.89859151893128e+01
7.00091565056705e+07	6.35290797960523e+01 7.89325118431977e+01
7.01703828669976e+07	6.35707482189543e+01 7.88786517882003e+01
7.03319805217510e+07	6.36125652526025e+01 7.88243290426561e+01
7.04939503249944e+07	6.36545322169113e+01 7.87695375209537e+01
7.06562931337605e+07	6.36966504470616e+01 7.87142710313046e+01
7.08190098070559e+07	6.37389212937141e+01 7.86585232734566e+01
7.09821012058654e+07	6.37813461232268e+01 7.86022878363488e+01
7.11455681931566e+07	6.38239263178749e+01 7.85455581957070e+01
7.13094116338843e+07	6.38666632760740e+01 7.84883277115767e+01
7.14736323949955e+07	6.39095584126076e+01 7.84305896257931e+01
7.16382313454335e+07	6.39526131588564e+01 7.83723370593851e+01
7.18032093561427e+07	6.39958289630323e+01 7.83135630099126e+01
7.19685673000734e+07	6.40392072904147e+01 7.82542603487338e+01
7.21343060521863e+07	6.40827496235913e+01 7.81944218182011e+01
7.23004264894567e+07	6.41264574627014e+01 7.81340400287836e+01
7.24669294908798e+07	6.41703323256833e+01 7.80731074561136e+01
7.26338159374751e+07	6.42143757485248e+01 7.80116164379552e+01
7.28010867122909e+07	6.42585892855176e+01 7.79495591710919e+01
7.29687427004092e+07	6.43029745095152e+01 7.78869277081318e+01
7.31367847889502e+07	6.43475330121937e+01 7.78237139542270e+01
7.33052138670771e+07	6.43922664043175e+01 7.77599096637049e+01
7.34740308260008e+07	6.44371763160073e+01 7.76955064366093e+01
7.36432365589845e+07	6.44822643970127e+01 7.76304957151465e+01
7.38128319613487e+07	6.45275323169879e+01 7.75648687800366e+01
7.39828179304758e+07	6.45729817657708e+01 7.74986167467642e+01
7.41531953658144e+07	6.46186144536670e+01 7.74317305617270e+01
7.43239651688851e+07	6.46644321117359e+01 7.73642009982781e+01
7.44951282432840e+07	6.47104364920815e+01 7.72960186526597e+01
7.46666854946885e+07	6.47566293681463e+01 7.72271739398244e+01
7.48386378308618e+07	6.48030125350092e+01 7.71576570891397e+01
7.50109861616573e+07	6.48495878096869e+01 7.70874581399732e+01
7.51837313990238e+07	6.48963570314389e+01 7.70165669371541e+01
7.53568744570106e+07	6.49433220620759e+01 7.69449731263074e+01
7.55304162517715e+07	6.49904847862718e+01 7.68726661490564e+01
7.57043577015705e+07	6.50378471118798e+01 7.67996352380889e+01
7.58786997267861e+07	6.50854109702510e+01 7.67258694120837e+01
7.60534432499164e+07	6.51331783165568e+01 7.66513574704926e+01
7.62285891955842e+07	6.51811511301152e+01 7.65760879881722e+01
7.64041384905412e+07	6.52293314147193e+01 7.65000493098623e+01
7.65800920636737e+07	6.52777211989700e+01 7.64232295445039e+01
7.67564508460071e+07	6.53263225366112e+01 7.63456165593938e+01
7.69332157707107e+07	6.53751375068679e+01 7.62671979741686e+01
7.71103877731031e+07	6.54241682147881e+01 7.61879611546130e+01
7.72879677906566e+07	6.54734167915861e+01 7.61078932062874e+01
7.74659567630026e+07	6.55228853949897e+01 7.60269809679676e+01
7.76443556319365e+07	6.55725762095891e+01 7.59452110048909e+01
7.78231653414224e+07	6.56224914471882e+01 7.58625696018023e+01
7.80023868375983e+07	6.56726333471585e+01 7.57790427557943e+01
7.81820210687812e+07	6.57230041767941e+01 7.56946161689319e+01
7.83620689854719e+07	6.57736062316696e+01 7.56092752406578e+01
7.85425315403603e+07	6.58244418359981e+01 7.55230050599688e+01
7.87234096883302e+07	6.58755133429914e+01 7.54357903973556e+01
7.89047043864643e+07	6.59268231352207e+01 7.53476156964993e+01
7.90864165940495e+07	6.59783736249780e+01 7.52584650657151e+01
7.92685472725819e+07	6.60301672546382e+01 7.51683222691341e+01
7.94510973857720e+07	6.60822064970202e+01 7.50771707176164e+01
7.96340678995493e+07	6.61344938557483e+01 7.49849934593837e+01
7.98174597820680e+07	6.61870318656128e+01 7.48917731703635e+01
8.00012740037120e+07	6.62398230929285e+01 7.47974921442340e+01
8.01855115370996e+07	6.62928701358925e+01 7.47021322821597e+01
8.03701733570894e+07	6.63461756249382e+01 7.46056750822070e+01
8.05552604407846e+07	6.63997422230881e+01 7.45081016284284e+01
8.07407737675389e+07	6.64535726263017e+01 7.44093925796036e+01
8.09267143189613e+07	6.65076695638196e+01 7.43095281576264e+01
8.11130830789213e+07	6.65620357985032e+01 7.42084881355231e+01
8.12998810335543e+07	6.66166741271683e+01 7.41062518250918e+01
8.14871091712667e+07	6.66715873809118e+01 7.40027980641472e+01
8.16747684827410e+07	6.67267784254325e+01 7.38981052033581e+01
8.18628599609414e+07	6.67822501613417e+01 7.37921510926627e+01
8.20513846011185e+07	6.68380055244661e+01 7.36849130672467e+01
8.22403434008153e+07	6.68940474861395e+01 7.35763679330689e+01
8.24297373598717e+07	6.69503790534831e+01 7.34664919519182e+01
8.26195674804304e+07	6.70070032696733e+01 7.33552608259847e+01
8.28098347669419e+07	6.70639232141948e+01 7.32426496819280e+01
8.30005402261699e+07	6.71211420030788e+01 7.31286330544247e+01
8.31916848671966e+07	6.71786627891236e+01 7.30131848691763e+01
8.33832697014279e+07	6.72364887620969e+01 7.28962784253577e+01
8.35752957425992e+07	6.72946231489171e+01 7.27778863774874e+01
8.37677640067801e+07	6.73530692138129e+01 7.26579807166966e+01
8.39606755123806e+07	6.74118302584578e+01 7.25365327513776e+01
8.41540312801555e+07	6.74709096220790e+01 7.24135130871877e+01
8.43478323332108e+07	6.75303106815363e+01 7.22888916063858e+01
8.45420796970084e+07	6.75900368513707e+01 7.21626374464780e+01
8.47367743993717e+07	6.76500915838188e+01 7.20347189781460e+01
8.49319174704914e+07	6.77104783687901e+01 7.19051037824340e+01
8.51275099429303e+07	6.77712007338052e+01 7.17737586271665e+01
8.53235528516293e+07	6.78322622438904e+01 7.16406494425684e+01
8.55200472339129e+07	6.78936665014261e+01 7.15057412960603e+01
8.57169941294941e+07	6.79554171459455e+01 7.13689983661983e+01
8.59143945804806e+07	6.80175178538789e+01 7.12303839157272e+01
8.61122496313797e+07	6.80799723382392e+01 7.10898602637160e+01
8.63105603291045e+07	6.81427843482464e+01 7.09473887567422e+01
8.65093277229788e+07	6.82059576688825e+01 7.08029297390910e+01
8.67085528647430e+07	6.82694961203752e+01 7.06564425219342e+01
8.69082368085596e+07	6.83334035576027e+01 7.05078853514525e+01
8.71083806110188e+07	6.83976838694153e+01 7.03572153758637e+01
8.73089853311439e+07	6.84623409778655e+01 7.02043886113175e+01
8.75100520303973e+07	6.85273788373426e+01 7.00493599066177e+01
8.77115817726856e+07	6.85928014336017e+01 6.98920829067312e+01
8.79135756243658e+07	6.86586127826827e+01 6.97325100150392e+01
8.81160346542504e+07	6.87248169297074e+01 6.95705923542895e+01
8.83189599336134e+07	6.87914179475502e+01 6.94062797262044e+01
8.85223525361959e+07	6.88584199353685e+01 6.92395205696970e+01
8.87262135382118e+07	6.89258270169878e+01 6.90702619176506e+01
8.89305440183533e+07	6.89936433391261e+01 6.88984493522117e+01
8.91353450577968e+07	6.90618730694498e+01 6.87240269585475e+01
8.93406177402086e+07	6.91305203944472e+01 6.85469372770176e+01
8.95463631517507e+07	6.91995895171074e+01 6.83671212537084e+01
8.97525823810863e+07	6.92690846543901e+01 6.81845181892771e+01
8.99592765193859e+07	6.93390100344724e+01 6.79990656860534e+01
9.01664466603327e+07	6.94093698937561e+01 6.78106995933437e+01
9.03740939001286e+07	6.94801684736192e+01 6.76193539508832e+01
9.05822193375002e+07	6.95514100168931e+01 6.74249609303823e+01
9.07908240737041e+07	6.96230987640470e+01 6.72274507751101e+01
9.09999092125333e+07	6.96952389490585e+01 6.70267517374607e+01
9.12094758603224e+07	6.97678347949486e+01 6.68227900144466e+01
9.14195251259542e+07	6.98408905089579e+01 6.66154896810649e+01
9.16300581208650e+07	6.99144102773397e+01 6.64047726214814e+01
9.18410759590506e+07	6.99883982597421e+01 6.61905584579803e+01
9.20525797570723e+07	7.00628585831516e+01 6.59727644776277e+01
9.22645706340630e+07	7.01377953353686e+01 6.57513055565996e+01
9.24770497117324e+07	7.02132125579816e+01 6.55260940821264e+01
9.26900181143740e+07	7.02891142388055e+01 6.52970398720117e+01
9.29034769688699e+07	7.03655043037490e+01 6.50640500916833e+01
9.31174274046979e+07	7.04423866080705e+01 6.48270291687414e+01
9.33318705539363e+07	7.05197649269817e+01 6.45858787049743e+01
9.35468075512711e+07	7.05976429455543e+01 6.43404973858153e+01
9.37622395340010e+07	7.06760242478832e+01 6.40907808872265e+01
9.39781676420440e+07	7.07549123054555e+01 6.38366217799992e+01
9.41945930179431e+07	7.08343104646728e+01 6.35779094314730e+01
9.44115168068727e+07	7.09142219334688e+01 6.33145299046864e+01
9.46289401566444e+07	7.09946497669633e+01 6.30463658549855e+01
9.48468642177129e+07	7.10755968520877e+01 6.27732964241291e+01
9.50652901431828e+07	7.11570658911154e+01 6.24951971319502e+01
9.52842190888137e+07	7.12390593840224e+01 6.22119397656485e+01
9.55036522130272e+07	7.13215796096059e+01 6.19233922668133e+01
9.57235906769124e+07	7.14046286052754e+01 6.16294186162985e+01
9.59440356442327e+07	7.14882081454349e+01 6.13298787170998e+01
9.61649882814311e+07	7.15723197183629e+01 6.10246282754163e+01
9.63864497576371e+07	7.16569645014971e+01 6.07135186801100e+01
9.66084212446726e+07	7.17421433350203e+01 6.03963968808197e+01
9.68309039170582e+07	7.18278566936452e+01 6.00731052650258e+01
9.70538989520191e+07	7.19141046564834e+01 5.97434815344127e+01
9.72774075294919e+07	7.20008868748831e+01 5.94073585809292e+01
9.75014308321301e+07	7.20882025381136e+01 5.90645643630059e+01
9.77259700453112e+07	7.21760503367668e+01 5.87149217824575e+01
9.79510263571423e+07	7.22644284237428e+01 5.83582485626684e+01
9.81766009584667e+07	7.23533343726812e+01 5.79943571287442e+01
9.84026950428701e+07	7.24427651336923e+01 5.76230544904017e+01
9.86293098066869e+07	7.25327169862390e+01 5.72441421284645e+01
9.88564464490068e+07	7.26231854890168e+01 5.68574158859480e+01
9.90841061716806e+07	7.27141654266724e+01 5.64626658648302e+01
9.93122901793270e+07	7.28056507532002e+01 5.60596763297405e+01
9.95409996793391e+07	7.28976345318526e+01 5.56482256199392e+01
9.97702358818903e+07	7.29901088713992e+01 5.52280860711199e+01
9.99999999999409e+07	7.30830648585693e+01 5.47990239487337e+01
1.00230293249245e+08	7.31764924865133e+01 5.43607993947228e+01
1.00461116848355e+08	7.32703805791226e+01 5.39131663897475e+01
1.00692472018632e+08	7.33647167110527e+01 5.34558727332107e+01
1.00924359984248e+08	7.34594871233023e+01 5.29886600436118e+01
1.01156781972195e+08	7.35546766342119e+01 5.25112637820148e+01
1.01389739212290e+08	7.36502685457613e+01 5.20234133016784e+01
1.01623232937183e+08	7.37462445450621e+01 5.15248319271806e+01
1.01857264382362e+08	7.38425846009675e+01 5.10152370666651e+01
1.02091834786160e+08	7.39392668557470e+01 5.04943403611551e+01
1.02326945389763e+08	7.40362675118116e+01 4.99618478752023e+01
1.02562597437214e+08	7.41335607135152e+01 4.94174603334820e+01
1.02798792175423e+08	7.42311184241069e+01 4.88608734082904e+01
1.03035530854169e+08	7.43289102979674e+01 4.82917780632543e+01
1.03272814726111e+08	7.44269035483316e+01 4.77098609589184e+01
1.03510645046791e+08	7.45250628107737e+01 4.71148049262204e+01
1.03749023074645e+08	7.46233500028246e+01 4.65062895142065e+01
1.03987950071004e+08	7.47217241801912e+01 4.58839916186498e+01
1.04227427300107e+08	7.48201413901620e+01 4.52475861985230e+01
1.04467456029103e+08	7.49185545229149e+01 4.45967470875157e+01
1.04708037528057e+08	7.50169131615865e+01 4.39311479079708e+01
1.04949173069963e+08	7.51151634321210e+01 4.32504630947276e+01
1.05190863930743e+08	7.52132478540977e+01 4.25543690363701e+01
1.05433111389260e+08	7.53111051939232e+01 4.18425453412905e+01
1.05675916727321e+08	7.54086703219847e+01 4.11146762357387e+01
1.05919281229684e+08	7.55058740755849e+01 4.03704521006350e+01
1.06163206184067e+08	7.56026431297134e+01 3.96095711533356e+01
1.06407692881154e+08	7.56988998779568e+01 3.88317412797330e+01
1.06652742614599e+08	7.57945623261068e+01 3.80366820210131e+01
1.06898356681038e+08	7.58895440012838e+01 3.72241267180509e+01
1.07144536380091e+08	7.59837538796533e+01 3.63938248147692e+01
1.07391283014372e+08	7.60770963360607e+01 3.55455443197872e+01
1.07638597889495e+08	7.61694711191496e+01 3.46790744233170e+01
1.07886482314080e+08	7.62607733557356e+01 3.37942282635114e+01
1.08134937599761e+08	7.63508935883873e+01 3.28908458333035e+01
1.08383965061192e+08	7.64397178502908e+01 3.19687970152154e+01
1.08633566016056e+08	7.65271277815464e+01 3.10279847276486e+01
1.08883741785069e+08	7.66130007910359e+01 3.00683481618355e+01
1.09134493691990e+08	7.66972102679037e+01 2.90898660839672e+01
1.09385823063624e+08	7.67796258464918e+01 2.80925601720880e+01
1.09637731229835e+08	7.68601137282465e+01 2.70764983522450e+01
1.09890219523548e+08	7.69385370636553e+01 2.60417980932213e+01
1.10143289280755e+08	7.70147563966694e+01 2.49886296141063e+01
1.10396941840530e+08	7.70886301733057e+01 2.39172189541282e+01
1.10651178545027e+08	7.71600153152026e+01 2.28278508497925e+01
1.10906000739491e+08	7.72287678578186e+01 2.17208713606581e+01
1.11161409772267e+08	7.72947436517330e+01 2.05966901822465e+01
1.11417406994804e+08	7.73577991241276e+01 1.94557825828945e+01
1.11673993761662e+08	7.74177920960386e+01 1.82986909010281e+01
1.11931171430524e+08	7.74745826493918e+01 1.71260255406087e+01
1.12188941362195e+08	7.75280340362077e+01 1.59384654055450e+01
1.12447304920618e+08	7.75780136207454e+01 1.47367577188546e+01
1.12706263472874e+08	7.76243938437918e+01 1.35217171793566e+01
1.12965818389195e+08	7.76670531968628e+01 1.22942244177207e+01
1.13225971042966e+08	7.77058771928272e+01 1.10552237246976e+01
1.13486722810737e+08	7.77407593184582e+01 9.80572003715194e+00
1.13748075072226e+08	7.77716019537268e+01 8.54677518183827e+00
1.14010029210330e+08	7.77983172423216e+01 7.27950339234027e+00
1.14272586611131e+08	7.78208278979635e+01 6.00506613077153e+00
1.14535748663902e+08	7.78390679316069e+01 4.72466626219366e+00
1.14799516761114e+08	7.78529832855907e+01 3.43954164564853e+00
1.15063892298449e+08	7.78625323622170e+01 2.15095822063660e+00
1.15328876674798e+08	7.78676864360663e+01 8.60202681198661e-01
1.15594471292278e+08	7.78684299415499e+01 -4.31425159082844e-01
1.15860677556233e+08	7.78647606296915e+01 -1.72262019932334e+00
1.16127496875243e+08	7.78566895908366e+01 -3.01207996347262e+00
1.16394930661132e+08	7.78442411428066e+01 -4.29851247275694e+00
1.16662980328977e+08	7.78274525868608e+01 -5.58064395995638e+00
1.16931647297111e+08	7.78063738365814e+01 -6.85722631146980e+00
1.17200932987136e+08	7.77810669273693e+01 -8.12704413066446e+00
1.17470838823927e+08	7.77516054165425e+01 -9.38892132632552e+00
1.17741366235639e+08	7.77180736859876e+01 -1.06417271426778e+01
1.18012516653718e+08	7.76805661608697e+01 -1.18843815619067e+01
1.18284291512905e+08	7.76391864590357e+01 -1.31158600257770e+01
1.18556692251246e+08	7.75940464864144e+01 -1.43351974392341e+01
1.18829720310099e+08	7.75452654939482e+01 -1.55414914351667e+01
1.19103377134139e+08	7.74929691113966e+01 -1.67339048952878e+01
1.19377664171372e+08	7.74372883727782e+01 -1.79116677368416e+01
1.19652582873136e+08	7.73783587473088e+01 -1.90740779881878e+01
1.19928134694110e+08	7.73163191885163e+01 -2.02205021879490e+01
1.20204321092327e+08	7.72513112128290e+01 -2.13503751521150e+01
1.20481143529174e+08	7.71834780174025e+01 -2.24631991611934e+01
1.20758603469406e+08	7.71129636453475e+01 -2.35585426251519e+01
1.21036702381150e+08	7.70399122048904e+01 -2.46360382875847e+01
1.21315441735914e+08	7.69644671474006e+01 -2.56953810323848e+01
1.21594823008595e+08	7.68867706076957e+01 -2.67363253563881e+01
1.21874847677486e+08	7.68069628086161e+01 -2.77586825701988e+01
1.22155517224287e+08	7.67251815305765e+01 -2.87623177869325e+01
1.22436833134107e+08	7.66415616456701e+01 -2.97471467551702e+01
1.22718796895476e+08	7.65562347149201e+01 -3.07131325882304e+01
1.23001410000353e+08	7.64693286464655e+01 -3.16602824371740e+01
1.23284673944133e+08	7.63809674118059e+01 -3.25886441499368e+01
1.23568590225653e+08	7.62912708167286e+01 -3.34983029538426e+01
1.23853160347202e+08	7.62003543231706e+01 -3.43893781936060e+01
1.24138385814531e+08	7.61083289180303e+01 -3.52620201519507e+01
1.24424268136857e+08	7.60153010248090e+01 -3.61164069751933e+01
1.24710808826872e+08	7.59213724539308e+01 -3.69527417217052e+01
1.24998009400753e+08	7.58266403876301e+01 -3.77712495470671e+01
1.25285871378167e+08	7.57311973954089e+01 -3.85721750360273e+01
1.25574396282282e+08	7.56351314762263e+01 -3.93557796880851e+01
1.25863585639775e+08	7.55385261237819e+01 -4.01223395606217e+01
1.26153440980835e+08	7.54414604114848e+01 -4.08721430710084e+01
1.26443963839178e+08	7.53440090939465e+01 -4.16054889570014e+01
1.26735155752052e+08	7.52462427220917e+01 -4.23226843929628e+01
1.27027018260244e+08	7.51482277692411e+01 -4.30240432580037e+01
1.27319552908089e+08	7.50500267657784e+01 -4.37098845509956e+01
1.27612761243480e+08	7.49516984402638e+01 -4.43805309465061e+01
1.27906644817875e+08	7.48532978650962e+01 -4.50363074850568e+01
1.28201205186301e+08	7.47548766050550e+01 -4.56775403906456e+01
1.28496443907371e+08	7.46564828672636e+01 -4.63045560081881e+01
1.28792362543286e+08	7.45581616513172e+01 -4.69176798533941e+01
1.29088962659842e+08	7.44599548984953e+01 -4.75172357675789e+01
1.29386245826444e+08	7.43619016391501e+01 -4.81035451699848e+01
1.29684213616110e+08	7.42640381375064e+01 -4.86769264003557e+01
1.29982867605481e+08	7.41663980332469e+01 -4.92376941447266e+01
1.30282209374828e+08	7.40690124793757e+01 -4.97861589376633e+01
1.30582240508062e+08	7.39719102759591e+01 -5.03226267344937e+01
1.30882962592742e+08	7.38751179994356e+01 -5.08473985474032e+01
1.31184377220082e+08	7.37786601272702e+01 -5.13607701396106e+01
1.31486485984961e+08	7.36825591577976e+01 -5.18630317721969e+01
